timestamp,model,power,phase,response_type,input_tokens,output_tokens,cost_usd
2026-04-21T23:16:49.560917,openai/gpt-oss-120b,TURKEY,F1901M,order,5649,140,0.00055881
2026-04-21T23:16:58.346058,google/gemini-2.5-flash-lite,TURKEY,F1901M,order,5168,3271,0.0018252
2026-04-21T23:17:06.876897,anthropic/claude-haiku-4.5,TURKEY,F1901M,order,6512,2159,0.017307
2026-04-21T23:17:28.667907,x-ai/grok-4.1-fast,TURKEY,F1901M,order,6900,3620,0.00316795
2026-04-21T23:17:36.703062,qwen/qwen3.6-plus,TURKEY,F1901M,order,5685,2562,0.006843525
2026-04-21T23:18:03.579670,qwen/qwen3.5-27b,TURKEY,F1901M,order,5519,6562,0.0174045
2026-04-21T23:18:11.689354,google/gemma-4-31b-it,TURKEY,F1901M,order,6526,2494,0.00191124
2026-04-21T23:18:15.680648,openai/gpt-oss-120b,TURKEY,F1901M,phase_result_diary,3369,253,0.0004381
2026-04-21T23:18:19.389318,google/gemini-2.5-flash-lite,TURKEY,F1901M,phase_result_diary,3077,1859,0.0010513
2026-04-21T23:18:20.849785,anthropic/claude-haiku-4.5,TURKEY,F1901M,phase_result_diary,4269,791,0.008224
2026-04-21T23:18:23.758750,x-ai/grok-4.1-fast,TURKEY,F1901M,phase_result_diary,3999,1139,0.00134725
2026-04-21T23:18:36.317744,google/gemma-4-31b-it,TURKEY,F1901M,phase_result_diary,3631,919,0.00082125
2026-04-21T23:18:47.549213,qwen/qwen3.6-plus,TURKEY,F1901M,phase_result_diary,3307,1920,0.004818775
2026-04-21T23:19:06.053537,qwen/qwen3.5-27b,TURKEY,F1901M,phase_result_diary,3065,4960,0.01154115
2026-04-21T23:19:16.789663,google/gemini-2.5-flash-lite,TURKEY,W1901A,order,4030,4437,0.0021778
2026-04-21T23:19:18.447255,anthropic/claude-haiku-4.5,TURKEY,W1901A,order,5378,1258,0.011668
2026-04-21T23:19:22.083172,x-ai/grok-4.1-fast,TURKEY,W1901A,order,5493,1472,0.00181255
2026-04-21T23:19:42.242310,google/gemma-4-31b-it,TURKEY,W1901A,order,5328,1143,0.00120312
2026-04-21T23:19:44.034764,qwen/qwen3.6-plus,TURKEY,W1901A,order,4485,2038,0.005431725
2026-04-21T23:19:59.506368,qwen/qwen3.5-27b,TURKEY,W1901A,order,4279,4544,0.0121893
2026-04-21T23:20:10.849028,anthropic/claude-haiku-4.5,TURKEY,S1902M,negotiation,6390,1124,0.01201
2026-04-21T23:20:14.228509,openai/gpt-oss-120b,TURKEY,S1902M,negotiation,4844,547,0.001054392
2026-04-21T23:20:14.417397,google/gemini-2.5-flash-lite,TURKEY,S1902M,negotiation,5133,4627,0.0023641
2026-04-21T23:20:16.664813,x-ai/grok-4.1-fast,TURKEY,S1902M,negotiation,6425,1709,0.00211745
2026-04-21T23:20:38.640273,qwen/qwen3.5-27b,TURKEY,S1902M,negotiation,5123,3515,0.006482385
2026-04-21T23:20:42.873787,google/gemma-4-31b-it,TURKEY,S1902M,negotiation,6195,1491,0.0014637
2026-04-21T23:20:51.252851,qwen/qwen3.6-plus,TURKEY,S1902M,negotiation,5630,2741,0.0071747
2026-04-21T23:20:54.234027,openai/gpt-oss-120b,TURKEY,S1902M,negotiation,5787,368,0.00108885
2026-04-21T23:21:04.254838,anthropic/claude-haiku-4.5,TURKEY,S1902M,negotiation,7315,1144,0.013035
2026-04-21T23:21:19.754775,x-ai/grok-4.1-fast,TURKEY,S1902M,negotiation,7334,2480,0.00268475
2026-04-21T23:21:30.221100,qwen/qwen3.6-plus,TURKEY,S1902M,negotiation,6380,2023,0.00601835
2026-04-21T23:21:41.497965,qwen/qwen3.5-27b,TURKEY,S1902M,negotiation,5751,3993,0.0113085
2026-04-21T23:21:54.976816,google/gemma-4-31b-it,TURKEY,S1902M,negotiation,6893,1374,0.0020656
2026-04-21T23:22:54.995762,google/gemini-2.5-flash-lite,TURKEY,S1902M,negotiation,6135,4505,0.0024155
2026-04-21T23:22:59.598221,openai/gpt-oss-120b,TURKEY,S1902M,negotiation_diary_raw,4917,639,0.00112095
2026-04-21T23:23:07.491178,x-ai/grok-4.1-fast,TURKEY,S1902M,negotiation_diary_raw,5911,1622,0.00197115
2026-04-21T23:23:14.820605,anthropic/claude-haiku-4.5,TURKEY,S1902M,negotiation_diary_raw,6052,2130,0.016702
2026-04-21T23:23:39.613844,google/gemma-4-31b-it,TURKEY,S1902M,negotiation_diary_raw,4709,2092,0.00149606
2026-04-21T23:23:44.101560,qwen/qwen3.5-27b,TURKEY,S1902M,negotiation_diary_raw,4018,4037,0.00980478
2026-04-21T23:24:05.223494,qwen/qwen3.6-plus,TURKEY,S1902M,negotiation_diary_raw,4426,3835,0.0089167
2026-04-21T23:25:00.754915,google/gemini-2.5-flash-lite,TURKEY,S1902M,negotiation_diary_raw,4462,3454,0.0018278
2026-04-21T23:25:03.482171,openai/gpt-oss-120b,TURKEY,S1902M,order,5696,207,0.00058716
2026-04-21T23:25:09.945619,anthropic/claude-haiku-4.5,TURKEY,S1902M,order,3494,890,0.007944
2026-04-21T23:25:12.187748,x-ai/grok-4.1-fast,TURKEY,S1902M,order,3361,1084,0.00119215
2026-04-21T23:25:15.035223,google/gemini-2.5-flash-lite,TURKEY,S1902M,order,2475,3457,0.0016303
2026-04-21T23:25:19.494390,anthropic/claude-haiku-4.5,TURKEY,S1902M,order,7080,1889,0.016525
2026-04-21T23:25:19.868692,google/gemini-2.5-flash-lite,TURKEY,S1902M,order,5805,4471,0.0023689
2026-04-21T23:25:22.436129,openai/gpt-oss-120b,TURKEY,S1902M,order,2809,662,0.00030595
2026-04-21T23:25:31.137641,x-ai/grok-4.1-fast,TURKEY,S1902M,order,7750,3193,0.00312445
2026-04-21T23:25:45.646035,qwen/qwen3.6-plus,TURKEY,S1902M,order,6656,2337,0.00672035
2026-04-21T23:25:50.356985,qwen/qwen3.5-27b,TURKEY,S1902M,order,2516,4491,0.00749658
2026-04-21T23:25:53.699302,qwen/qwen3.6-plus,TURKEY,S1902M,order,2703,2804,0.006346275
2026-04-21T23:25:58.372865,qwen/qwen3.5-27b,TURKEY,S1902M,order,6097,5257,0.009389835
2026-04-21T23:25:58.699981,google/gemma-4-31b-it,TURKEY,S1902M,order,3103,1212,0.00091922
2026-04-21T23:31:36.746308,google/gemma-4-31b-it,TURKEY,S1902M,order,7788,2081,0.00180322
2026-04-21T23:31:40.545244,openai/gpt-oss-120b,TURKEY,S1902M,phase_result_diary,3752,320,0.0007548
2026-04-21T23:31:43.089589,x-ai/grok-4.1-fast,TURKEY,S1902M,phase_result_diary,4193,1070,0.00135155
2026-04-21T23:31:45.836251,google/gemini-2.5-flash-lite,TURKEY,S1902M,phase_result_diary,2924,2719,0.00138
2026-04-21T23:31:51.811702,anthropic/claude-haiku-4.5,TURKEY,S1902M,phase_result_diary,4350,1324,0.01097
2026-04-21T23:32:07.283506,google/gemma-4-31b-it,TURKEY,S1902M,phase_result_diary,3775,995,0.0009265
2026-04-21T23:32:21.582770,qwen/qwen3.6-plus,TURKEY,S1902M,phase_result_diary,3415,2422,0.005832775
2026-04-21T23:32:23.719875,qwen/qwen3.5-27b,TURKEY,S1902M,phase_result_diary,3323,4274,0.007315425
2026-04-21T23:32:25.917410,openai/gpt-oss-120b,TURKEY,F1902M,negotiation,5405,339,0.00101415
2026-04-21T23:32:39.392899,x-ai/grok-4.1-fast,TURKEY,F1902M,negotiation,6534,1735,0.00215225
2026-04-21T23:32:40.771708,google/gemini-2.5-flash-lite,TURKEY,F1902M,negotiation,4762,4464,0.0022618
2026-04-21T23:32:42.244134,anthropic/claude-haiku-4.5,TURKEY,F1902M,negotiation,6620,1685,0.015045
2026-04-21T23:33:24.493123,qwen/qwen3.5-27b,TURKEY,F1902M,negotiation,5628,4784,0.01317
2026-04-21T23:33:31.455861,qwen/qwen3.6-plus,TURKEY,F1902M,negotiation,6023,3677,0.009127625
2026-04-21T23:35:19.415354,google/gemma-4-31b-it,TURKEY,F1902M,negotiation,6026,1179,0.00131524
2026-04-21T23:35:23.472825,openai/gpt-oss-120b,TURKEY,F1902M,negotiation,6247,374,0.0007743
2026-04-21T23:35:30.599205,x-ai/grok-4.1-fast,TURKEY,F1902M,negotiation,7618,1611,0.00230705
2026-04-21T23:35:36.801011,google/gemini-2.5-flash-lite,TURKEY,F1902M,negotiation,5353,4674,0.0024049
2026-04-21T23:35:40.639423,anthropic/claude-haiku-4.5,TURKEY,F1902M,negotiation,7811,1925,0.017436
2026-04-21T23:35:58.287613,qwen/qwen3.5-27b,TURKEY,F1902M,negotiation,5951,2892,0.00785349
2026-04-21T23:36:15.212052,qwen/qwen3.6-plus,TURKEY,F1902M,negotiation,6598,2973,0.0079417
2026-04-21T23:36:50.896868,google/gemma-4-31b-it,TURKEY,F1902M,negotiation,6753,1226,0.00143582
2026-04-21T23:37:04.754840,x-ai/grok-4.1-fast,TURKEY,F1902M,negotiation_diary_raw,6390,1615,0.00206345
2026-04-21T23:37:09.178537,google/gemini-2.5-flash-lite,TURKEY,F1902M,negotiation_diary_raw,3963,3915,0.0019623
2026-04-21T23:37:09.184171,openai/gpt-oss-120b,TURKEY,F1902M,negotiation_diary_raw,5077,677,0.000326633
2026-04-21T23:37:16.125478,anthropic/claude-haiku-4.5,TURKEY,F1902M,negotiation_diary_raw,7007,2552,0.019767
2026-04-21T23:37:53.551926,qwen/qwen3.6-plus,TURKEY,F1902M,negotiation_diary_raw,4581,3416,0.008150025
2026-04-21T23:37:56.774903,qwen/qwen3.5-27b,TURKEY,F1902M,negotiation_diary_raw,4046,5699,0.0148914
2026-04-21T23:38:16.096736,google/gemma-4-31b-it,TURKEY,F1902M,negotiation_diary_raw,5186,2422,0.00169484
2026-04-21T23:38:25.147356,openai/gpt-oss-120b,TURKEY,F1902M,order,5769,785,0.001335942
2026-04-21T23:38:30.006599,google/gemini-2.5-flash-lite,TURKEY,F1902M,order,5589,4238,0.0022541
2026-04-21T23:38:40.718527,anthropic/claude-haiku-4.5,TURKEY,F1902M,order,7259,2362,0.019069
2026-04-21T23:38:47.857042,x-ai/grok-4.1-fast,TURKEY,F1902M,order,7455,4706,0.00382195
2026-04-21T23:38:56.382211,qwen/qwen3.6-plus,TURKEY,F1902M,order,7103,2085,0.006374225
2026-04-21T23:39:49.687669,qwen/qwen3.5-27b,TURKEY,F1902M,order,6443,8231,0.01951857
2026-04-21T23:41:45.103733,google/gemma-4-31b-it,TURKEY,F1902M,order,7263,5380,0.00298859
2026-04-21T23:41:51.490676,google/gemini-2.5-flash-lite,TURKEY,F1902M,phase_result_diary,3317,1773,0.0010409
2026-04-21T23:41:51.984685,x-ai/grok-4.1-fast,TURKEY,F1902M,phase_result_diary,4631,704,0.00125615
2026-04-21T23:41:55.295355,openai/gpt-oss-120b,TURKEY,F1902M,phase_result_diary,4096,326,0.000221684
2026-04-21T23:42:04.307369,anthropic/claude-haiku-4.5,TURKEY,F1902M,phase_result_diary,5341,1731,0.013996
2026-04-21T23:42:24.127309,google/gemma-4-31b-it,TURKEY,F1902M,phase_result_diary,4129,1412,0.00107333
2026-04-21T23:42:28.076555,qwen/qwen3.6-plus,TURKEY,F1902M,phase_result_diary,3857,2319,0.005775575
2026-04-21T23:42:30.400066,qwen/qwen3.5-27b,TURKEY,F1902M,phase_result_diary,3642,4278,0.00738387
2026-04-21T23:42:44.321307,google/gemma-4-31b-it,TURKEY,W1902A,order,5392,675,0.00095746
2026-04-21T23:42:54.990238,x-ai/grok-4.1-fast,TURKEY,W1902A,order,5528,2715,0.00244105
2026-04-21T23:43:17.479400,qwen/qwen3.5-27b,TURKEY,W1902A,order,4319,3897,0.00958365
2026-04-21T23:43:19.335423,openai/gpt-oss-120b,TURKEY,S1903M,negotiation,5540,507,0.00125725
2026-04-21T23:43:22.913690,x-ai/grok-4.1-fast,TURKEY,S1903M,negotiation,7282,1000,0.00193435
2026-04-21T23:43:32.304665,google/gemini-2.5-flash-lite,TURKEY,S1903M,negotiation,5081,4566,0.0023345
2026-04-21T23:43:39.714282,anthropic/claude-haiku-4.5,TURKEY,S1903M,negotiation,7606,1644,0.015826
2026-04-21T23:44:00.910010,qwen/qwen3.5-27b,TURKEY,S1903M,negotiation,5976,3848,0.0071682
2026-04-21T23:44:01.490835,google/gemma-4-31b-it,TURKEY,S1903M,negotiation,6628,909,0.00120706
2026-04-21T23:44:23.836550,qwen/qwen3.6-plus,TURKEY,S1903M,negotiation,6307,3586,0.009042475
2026-04-21T23:44:28.747640,openai/gpt-oss-120b,TURKEY,S1903M,negotiation,6516,411,0.001224
2026-04-21T23:44:33.448597,x-ai/grok-4.1-fast,TURKEY,S1903M,negotiation,8360,988,0.00214395
2026-04-21T23:44:38.931816,google/gemini-2.5-flash-lite,TURKEY,S1903M,negotiation,6224,4810,0.0025464
2026-04-21T23:44:57.347025,anthropic/claude-haiku-4.5,TURKEY,S1903M,negotiation,8882,3038,0.024072
2026-04-21T23:45:32.998885,qwen/qwen3.5-27b,TURKEY,S1903M,negotiation,6681,5058,0.0141435
2026-04-21T23:45:39.105531,qwen/qwen3.6-plus,TURKEY,S1903M,negotiation,7179,4055,0.010240425
2026-04-21T23:47:11.365513,google/gemma-4-31b-it,TURKEY,S1903M,negotiation,7584,1462,0.00164656
2026-04-21T23:47:20.121509,x-ai/grok-4.1-fast,TURKEY,S1903M,negotiation_diary_raw,6701,1625,0.00213065
2026-04-21T23:47:26.387634,openai/gpt-oss-120b,TURKEY,S1903M,negotiation_diary_raw,5632,564,0.0004226
2026-04-21T23:47:35.289568,anthropic/claude-haiku-4.5,TURKEY,S1903M,negotiation_diary_raw,7838,2387,0.019773
2026-04-21T23:48:13.528196,qwen/qwen3.5-27b,TURKEY,S1903M,negotiation_diary_raw,4594,5192,0.0124551
2026-04-21T23:48:14.590156,google/gemma-4-31b-it,TURKEY,S1903M,negotiation_diary_raw,5663,1408,0.00135602
2026-04-21T23:48:22.018535,qwen/qwen3.6-plus,TURKEY,S1903M,negotiation_diary_raw,5194,3836,0.00916825
2026-04-21T23:49:12.138604,google/gemini-2.5-flash-lite,TURKEY,S1903M,negotiation_diary_raw,5185,4027,0.0021293
2026-04-21T23:49:17.708604,openai/gpt-oss-120b,TURKEY,S1903M,order,5693,157,0.000251857
2026-04-21T23:49:19.702726,google/gemini-2.5-flash-lite,TURKEY,S1903M,order,3236,1748,0.0010228
2026-04-21T23:49:21.485076,x-ai/grok-4.1-fast,TURKEY,S1903M,order,4399,1090,0.00140275
2026-04-21T23:49:23.357720,anthropic/claude-haiku-4.5,TURKEY,S1903M,order,5156,991,0.010111
2026-04-21T23:49:26.005975,google/gemini-2.5-flash-lite,TURKEY,S1903M,order,5588,4574,0.0023884
2026-04-21T23:49:28.194936,openai/gpt-oss-120b,TURKEY,S1903M,order,3574,602,0.0003292
2026-04-21T23:49:28.393049,x-ai/grok-4.1-fast,TURKEY,S1903M,order,8081,1934,0.00256115
2026-04-21T23:49:45.626207,anthropic/claude-haiku-4.5,TURKEY,S1903M,order,7597,2171,0.018452
2026-04-21T23:49:49.455309,google/gemma-4-31b-it,TURKEY,S1903M,order,3849,1424,0.00104149
2026-04-21T23:50:00.198758,qwen/qwen3.6-plus,TURKEY,S1903M,order,7172,2570,0.0073424
2026-04-21T23:50:12.088528,qwen/qwen3.6-plus,TURKEY,S1903M,order,3490,3221,0.0074152
2026-04-21T23:50:14.856485,qwen/qwen3.5-27b,TURKEY,S1903M,order,3158,5351,0.0137898
2026-04-21T23:50:44.532793,qwen/qwen3.5-27b,TURKEY,S1903M,order,6712,15528,0.03535272
2026-04-21T23:54:57.438802,google/gemma-4-31b-it,TURKEY,S1903M,order,7836,2434,0.00207064
2026-04-21T23:55:03.457110,openai/gpt-oss-120b,TURKEY,S1903M,phase_result_diary,3638,243,0.00024265
2026-04-21T23:55:07.133952,x-ai/grok-4.1-fast,TURKEY,S1903M,phase_result_diary,4193,1372,0.00150255
2026-04-21T23:55:09.713364,anthropic/claude-haiku-4.5,TURKEY,S1903M,phase_result_diary,4474,1050,0.009724
2026-04-21T23:55:37.193555,google/gemma-4-31b-it,TURKEY,S1903M,phase_result_diary,3801,1164,0.00093645
2026-04-21T23:55:43.254665,qwen/qwen3.5-27b,TURKEY,S1903M,phase_result_diary,3349,4298,0.007357935
2026-04-21T23:55:53.143898,qwen/qwen3.6-plus,TURKEY,S1903M,phase_result_diary,3539,2974,0.006949475
2026-04-21T23:56:55.817463,google/gemini-2.5-flash-lite,TURKEY,S1903M,phase_result_diary,3030,2045,0.001121
2026-04-21T23:56:58.184492,openai/gpt-oss-120b,TURKEY,F1903M,negotiation,5362,416,0.00063234
2026-04-21T23:57:11.529492,google/gemini-2.5-flash-lite,TURKEY,F1903M,negotiation,4962,4537,0.002311
2026-04-21T23:57:12.497182,x-ai/grok-4.1-fast,TURKEY,F1903M,negotiation,6970,1457,0.00210045
2026-04-21T23:57:16.284493,anthropic/claude-haiku-4.5,TURKEY,F1903M,negotiation,7130,1934,0.0168
2026-04-21T23:57:21.941587,google/gemma-4-31b-it,TURKEY,F1903M,negotiation,6481,958,0.00129054
2026-04-21T23:57:34.177870,qwen/qwen3.6-plus,TURKEY,F1903M,negotiation,6065,2025,0.005919875
2026-04-21T23:57:45.364714,qwen/qwen3.5-27b,TURKEY,F1903M,negotiation,5434,3692,0.010491
2026-04-21T23:57:48.488729,openai/gpt-oss-120b,TURKEY,F1903M,negotiation,6127,429,0.00070587
2026-04-21T23:57:58.100227,x-ai/grok-4.1-fast,TURKEY,F1903M,negotiation,8196,1118,0.00217615
2026-04-21T23:58:05.224885,anthropic/claude-haiku-4.5,TURKEY,F1903M,negotiation,8783,1757,0.017568
2026-04-21T23:58:06.329865,google/gemini-2.5-flash-lite,TURKEY,F1903M,negotiation,5457,4545,0.0023637
2026-04-21T23:58:38.914866,qwen/qwen3.6-plus,TURKEY,F1903M,negotiation,6945,2883,0.007878975
2026-04-21T23:58:57.234346,qwen/qwen3.5-27b,TURKEY,F1903M,negotiation,5995,5992,0.0161793
2026-04-21T23:59:29.112462,google/gemma-4-31b-it,TURKEY,F1903M,negotiation,7544,1341,0.0014903
2026-04-21T23:59:32.923906,openai/gpt-oss-120b,TURKEY,F1903M,negotiation_diary_raw,4958,523,0.000705
2026-04-21T23:59:42.482887,google/gemini-2.5-flash-lite,TURKEY,F1903M,negotiation_diary_raw,3933,4542,0.0022101
2026-04-21T23:59:43.974518,x-ai/grok-4.1-fast,TURKEY,F1903M,negotiation_diary_raw,6580,1998,0.00229295
2026-04-21T23:59:53.527777,anthropic/claude-haiku-4.5,TURKEY,F1903M,negotiation_diary_raw,7480,2363,0.019295
2026-04-22T00:00:18.526346,qwen/qwen3.5-27b,TURKEY,F1903M,negotiation_diary_raw,4444,4474,0.00784602
2026-04-22T00:00:30.113763,qwen/qwen3.6-plus,TURKEY,F1903M,negotiation_diary_raw,5108,3313,0.00812045
2026-04-22T00:01:33.936984,google/gemma-4-31b-it,TURKEY,F1903M,negotiation_diary_raw,5203,1431,0.00122017
2026-04-22T00:01:38.309257,openai/gpt-oss-120b,TURKEY,F1903M,order,5816,146,0.000254564
2026-04-22T00:01:55.570649,anthropic/claude-haiku-4.5,TURKEY,F1903M,order,7844,2242,0.019054
2026-04-22T00:02:30.580321,x-ai/grok-4.1-fast,TURKEY,F1903M,order,8054,5296,0.00423675
2026-04-22T00:02:33.677568,qwen/qwen3.6-plus,TURKEY,F1903M,order,6912,3147,0.00838305
2026-04-22T00:03:20.230132,qwen/qwen3.5-27b,TURKEY,F1903M,order,6051,9198,0.0238905
2026-04-22T00:03:40.482917,google/gemini-2.5-flash-lite,TURKEY,F1903M,order,5550,4561,0.0023794
2026-04-22T00:05:31.094320,google/gemma-4-31b-it,TURKEY,F1903M,order,7808,4977,0.00308392
2026-04-22T00:05:37.543295,openai/gpt-oss-120b,TURKEY,F1903M,phase_result_diary,4006,237,0.00025955
2026-04-22T00:05:37.881913,x-ai/grok-4.1-fast,TURKEY,F1903M,phase_result_diary,4829,1227,0.00155725
2026-04-22T00:05:39.237186,google/gemini-2.5-flash-lite,TURKEY,F1903M,phase_result_diary,3349,2118,0.0011821
2026-04-22T00:05:44.824318,anthropic/claude-haiku-4.5,TURKEY,F1903M,phase_result_diary,5402,1228,0.011542
